id,turns,victory_status,winner,white_rating,black_rating,opening_name
6BQddLzl,17,resign,black,1500,1489,Queen's Pawn Game: Chigorin Variation
WbRbNsat,35,resign,black,1489,1511,Pirc Defense #5
KNOOLvct,72,resign,black,1496,1500,Italian Game: Classical Variation |  Giuoco Pianissimo
vOmuaME9,9,resign,white,1496,1508,Scandinavian Defense: Mieses-Kotroc Variation
8VCLmFoa,76,mate,black,1508,1496,Caro-Kann Defense
XR51IIgD,25,resign,white,1527,1496,Caro-Kann Defense: Advance Variation
xhwZTmXq,32,mate,black,1500,1496,Clemenz Opening
RVqzxG0F,67,outoftime,white,1485,1489,Italian Game: Two Knights Defense |  Modern Bishop's Opening
BoObCHOz,31,mate,white,1509,1496,Caro-Kann Defense
6bvBvO7M,57,mate,white,2320,1500,French Defense: Tarrasch Variation |  Closed Variation #2
qNIGS4TY,61,mate,white,2193,1500,French Defense: Tarrasch Variation |  Closed Variation #2
Y74yUM2a,50,mate,black,1500,2193,Gruenfeld Defense: Exchange Variation |  Modern Exchange Variation
TCBKQ4Yu,39,mate,white,1462,1500,Horwitz Defense
1JGrCx32,47,resign,white,1794,1816,Queen's Indian Defense: Kasparov Variation
k7851C3o,91,resign,white,1807,1741,French Defense: Advance Variation #3
NE8IPuh0,14,resign,white,1796,1805,Queen's Gambit Accepted: Old Variation
gd4yPl66,69,resign,black,1817,1784,Sicilian Defense: Bowdler Attack
zJZ7MLKl,62,resign,black,1748,1774,Hungarian Opening
IGtH2h2B,73,outoftime,white,1762,1805,King's Indian Defense
XBH0rs44,18,resign,black,1775,1728,Benoni Defense: Benoni Gambit Accepted
HZedL0w1,31,resign,white,2167,1777,King's Gambit Accepted |  Rosentreter-Testa Gambit
HwhEOWSx,64,resign,black,1742,1767,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
Xor14nEH,110,outoftime,black,1779,1735,Semi-Slav Defense: Accelerated Move Order
Xp4npQfv,175,mate,white,1773,1613,Queen's Gambit Refused: Marshall Defense
HIr4n5eZ,117,resign,white,1820,1782,King's Gambit Accepted |  Kieseritzky Gambit |  Kolisch Defense
mW5UYNkj,34,resign,black,1642,1775,Indian Game: London System
wCCNUU5V,28,resign,black,1782,1914,Queen's Gambit Declined: Harrwitz Attack
Ewwt7ms8,51,resign,white,1775,1665,Queen's Gambit Declined: Harrwitz Attack
EJTp6yRt,74,resign,white,1791,1785,Queen's Gambit Accepted: Old Variation
bVA8g2N8,48,resign,black,1798,1725,Hungarian Opening
pKhxXhaP,71,resign,white,1781,1809,Bishop's Opening: Boi Variation
QDKbbU91,33,resign,white,1797,1865,Nimzo-Indian Defense: Saemisch Variation |  Accelerated
8oEFO4Yq,40,resign,black,1765,1787,Giuoco Piano
qj072A2s,107,outoftime,white,1778,1701,Caro-Kann Defense
TKXIcK6u,40,resign,black,1789,1796,King's Indian Defense
MjEn9fEo,23,resign,white,1806,1799,Vienna Game: Stanley Variation |  Reversed Spanish
d1TvqCVx,27,mate,white,1900,1806,Ruy Lopez: Steinitz Defense
un6hyICN,100,mate,black,1817,1809,Queen's Gambit Accepted: Old Variation
vqJIJEo2,31,resign,white,1895,1825,King's Gambit Accepted |  Salvio Gambit
KqUi7Qhf,41,resign,white,1815,1792,Queen's Gambit Accepted: Old Variation
3OxrOh7B,12,resign,white,1807,1827,Italian Game: Giuoco Pianissimo
BBclUszG,23,resign,white,1546,1845,Italian Game: Classical Variation #2
PHcTVbBW,87,resign,white,1835,1819,Queen's Gambit Accepted: Old Variation
339C51ew,132,resign,black,1843,1902,Slav Defense #2
LDMa1Mor,72,resign,white,1773,1856,Trompowsky Attack
N0F5Bw3r,164,outoftime,draw,1801,1858,Scotch Game
RQNc1qdp,41,resign,white,1849,1810,Indian Game: West Indian Defense
8tEgqub6,30,resign,black,1862,1764,Budapest Defense: Fajarowicz Variation
jk6L6JC1,73,mate,white,1854,1765,Dutch Defense: Queen's Knight Variation
rHpiGZob,50,resign,black,1865,1845,Dutch Defense: Raphael Variation
jYoypM8v,107,resign,white,1834,1877,Bird Opening: Dutch Variation
MT529gu5,29,resign,white,2074,1883,Scotch Game
kcMp6XOx,32,mate,black,1779,1875,Italian Game: Giuoco Pianissimo
CRQu3YFH,108,mate,black,1886,1864,French Defense: Steinitz Variation #2
XhSQVbSN,51,resign,white,1852,1898,Queen's Gambit Refused: Albin Countergambit
cJyqbQCv,79,resign,white,1842,1800,Queen's Gambit Declined: Modern |  Knight Defense
Ma3dsmYw,90,draw,draw,1845,1746,Queen's Gambit Accepted: Old Variation
IpLIIpHg,98,resign,black,1713,1735,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
aD4VH10g,139,mate,white,1619,1727,Nimzo-Larsen Attack: Modern Variation #3
pPUTeejt,79,draw,draw,1726,1760,Bishop's Opening: Boi Variation
Ceu5aMII,139,resign,white,1711,1738,Queen's Pawn Game #3
V9UDvRYP,100,resign,black,1721,1727,Queen's Pawn Game #3
zCedH9Wh,42,mate,black,1739,1701,Bishop's Opening: Philidor Counterattack
tR1piL5f,61,resign,white,1787,1749,Italian Game: Giuoco Pianissimo |  Normal
Fgymvp0T,54,mate,black,1760,1740,Vienna Game: Stanley Variation |  Reversed Spanish
D5lb8oPZ,43,mate,white,1753,1611,Modern Defense: Bishop Attack
JqCgPBQP,78,draw,draw,1702,1755,Ruy Lopez: Steinitz Defense
a5bG5De1,57,mate,white,1641,1770,Englund Gambit Declined |  Reversed French
40Lw9HxH,90,mate,black,1785,1616,Pirc Defense: Classical Variation
g7vFtSOu,116,outoftime,black,1751,1775,Italian Game: Giuoco Pianissimo |  Canal Variation
NI6WQk7C,104,resign,black,1787,1739,Sicilian Defense: Bowdler Attack
Rmarl3pZ,101,outoftime,white,1767,1799,Ruy Lopez: Steinitz Defense
Q1v3UFCO,93,outoftime,white,1792,1688,Giuoco Piano
WlXROd9L,84,draw,draw,1796,1652,French Defense: Exchange Variation
8UuSuizc,47,mate,white,1788,1665,Italian Game: Anti-Fried Liver Defense
jCDvClFb,66,resign,black,1674,1781,Four Knights Game: Italian Variation
r4bFNSPv,80,resign,black,1812,1693,Four Knights Game: Italian Variation
IB2NPvd7,108,resign,black,1734,1803,Ponziani Opening: Jaenisch Counterattack
63AooKkY,81,resign,white,1794,1724,Italian Game
SngyQKnt,96,resign,black,1811,1603,Caro-Kann Defense
bmqNmb2x,56,draw,draw,1627,1816,King's Gambit Accepted |  Schallopp Defense
OYCX3Dty,41,resign,white,1810,1641,Sicilian Defense: Bowdler Attack
DaiRdZE2,31,mate,white,1623,1827,Danish Gambit
qoVcDKtj,59,mate,white,1821,1620,Caro-Kann Defense
Le497xPA,31,resign,white,1800,1647,Sicilian Defense: Bowdler Attack
ltYQ7KuP,151,resign,white,1794,1648,Guatemala Defense
TglXaqpn,52,mate,black,1809,1662,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
ubMcWJVE,47,mate,white,1802,1660,Italian Game: Giuoco Pianissimo |  Canal Variation
7xFoBE87,88,resign,black,1667,1795,Ruy Lopez: Steinitz Defense
yPw0A31w,70,resign,black,1679,1788,King's Knight Opening: Konstantinopolsky
xCYtQhhQ,71,resign,white,1780,1686,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
DuvE9ovK,42,resign,black,1694,1771,Italian Game: Giuoco Pianissimo |  Normal
5FdPV1wN,16,outoftime,black,1622,1765,King's Gambit
c8bY12Pd,98,resign,black,1776,1759,Sicilian Defense: Bowdler Attack
mJEfuyvG,72,resign,black,1788,1740,French Defense: Advance Variation #2
47BoWSz7,56,mate,black,1794,1724,Sicilian Defense: Bowdler Attack
9wUtTJwa,74,resign,black,1800,1959,Sicilian Defense: Bowdler Attack
l5csrTDU,77,resign,white,1952,1807,King's Pawn Game: Dresden Opening
KTbYyCmm,48,mate,black,1754,1797,Three Knights Opening
Gmg0LaRk,39,resign,white,2579,2036,King's Indian Attack: Symmetrical Defense
uN9hfHQ0,44,outoftime,black,2037,2577,Caro-Kann Defense: Two Knights Attack |  Mindeno Variation |  Retreat Line
b7GNtqEm,33,resign,white,2574,2039,Zukertort Opening: Sicilian Invitation
Jc9LZq1X,92,resign,black,2040,2571,Caro-Kann Defense: Two Knights Attack |  Mindeno Variation |  Retreat Line
E5OEZu4q,53,outoftime,white,2367,2043,Sicilian Defense: Closed #2
A7zUyrmv,53,resign,white,2029,2099,Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Sosonko Variation
6QVNKRUY,49,resign,white,2324,2033,King's Indian Defense: Fianchetto Variation |  Panno Variation
40JY0X0H,72,mate,black,2033,2368,Sicilian Defense: Najdorf Variation
ZRWOIios,97,outoftime,white,2214,2039,English Opening: Symmetrical Variation |  Hedgehog Defense
H32dyxIw,61,resign,white,2024,2154,Italian Game: Two Knights Defense |  Modern Bishop's Opening
SGqPmZt3,77,mate,white,2013,2022,Italian Game: Hungarian Defense
piT83aLA,49,resign,white,2163,2020,Sicilian Defense: Kan Variation |  Wing Attack
9wqboiBt,185,draw,draw,2070,2018,Sicilian Defense: Classical Variation
XyhOGoov,43,resign,white,2245,2023,Sicilian Defense: Alapin Variation |  Smith-Morra Declined
Skc2IjkW,35,resign,white,2149,2031,Sicilian Defense: Canal Attack |  Main Line
LYlxdEty,74,resign,white,2352,2366,Latvian Gambit Accepted |  Main Line
uNfygRgx,161,mate,white,2351,2363,Sicilian Defense: Delayed Alapin
CUKgSSjE,86,resign,black,1814,1662,Rat Defense: Small Center Defense
zmsM9oJU,56,resign,black,1711,1778,Queen's Gambit Refused: Marshall Defense
a2P7cczz,16,resign,black,1756,1778,French Defense: Advance Variation |  Milner-Barry Gambit
1S6T33bR,87,resign,white,1778,1656,French Defense: Advance Variation |  Milner-Barry Gambit
Cd4PYJlI,17,resign,black,1610,1778,English Opening: Symmetrical Variation |  Normal Variation
1rAcZvd6,107,resign,white,1778,1932,Italian Game: Hungarian Defense
UOngn3Vj,55,resign,white,1778,1723,Robatsch (Modern) Defense
nGSOCXeX,89,draw,draw,1778,1795,Ruy Lopez: Morphy Defense |  Neo-Arkhangelsk Variation
2i8M8PYT,104,resign,black,1966,1761,French Defense: Queen's Knight
zai4lyoG,113,resign,white,1750,1755,King's Pawn Game: Busch-Gass Gambit
9A1eXn6y,19,resign,black,1768,1738,French Defense: Advance Variation
sFonRNXE,87,mate,white,1728,1681,Pirc Defense: Classical Variation |  Schlechter Variation
UUj52d9a,58,resign,black,1737,1811,French Defense: Advance Variation |  Euwe Variation
0e7ApfSw,160,draw,draw,1811,1735,Gruenfeld Defense: Three Knights Variation |  Burille Variation
t3SooueB,64,resign,white,1691,1748,French Defense: Reti-Spielmann Attack
4g2gXtn1,10,resign,black,1757,1830,Petrov's Defense #2
VOZWaD9f,80,mate,black,1766,1820,Philidor Defense #3
YazXH3hj,154,resign,black,1785,1527,Ruy Lopez: Steinitz Defense
s5AC4oIq,52,resign,black,1641,1778,French Defense: Knight Variation
2SdmvExO,19,mate,white,1761,1790,Gruenfeld Defense: Three Knights Variation |  Burille Variation
JHowfAbR,61,resign,white,1650,1806,Gruenfeld Defense: Three Knights Variation
kW6EenWd,55,resign,white,1799,1657,Caro-Kann Defense: Classical Variation
8sb8H0TT,55,mate,white,1641,1816,Gruenfeld Defense: Three Knights Variation
ah3QWEVy,17,resign,white,1805,1788,Ruy Lopez: Berlin Defense |  Rio de Janeiro Variation
WGzp0MEQ,34,resign,black,1807,2179,Ruy Lopez: Bird Variation
VooWFavf,130,resign,white,1577,1825,French Defense: Knight Variation
DNJXBkLj,58,resign,black,1841,1681,Ruy Lopez: Steinitz Defense
Lb8iTUE4,150,resign,black,1634,1836,French Defense: Steinitz Attack
iMM1B6Zd,135,mate,white,1621,1853,French Defense: Advance Variation
z0Dq8Oo3,119,resign,white,1845,1758,Ruy Lopez: Berlin Defense
Si9SSqsv,59,mate,white,1827,1857,Gruenfeld Defense: Three Knights Variation |  Burille Variation
t8iqYxqb,81,resign,white,1847,1812,French Defense: Exchange Variation |  Monte Carlo Variation
gbwsKigN,62,resign,black,1862,1736,Petrov's Defense #2
omCbgMbT,113,draw,draw,1644,1868,Zukertort Opening: Queen's Gambit Invitation
IYoYS6wg,71,resign,white,1829,1868,French Defense: Advance Variation
8SwkrTuK,45,resign,white,1868,1645,Philidor Defense #3
jraGlBPe,103,resign,white,1868,1675,Ruy Lopez: Morphy Defense |  Caro Variation
nr1bYwfb,41,outoftime,white,1868,1662,Sicilian Defense: Loewenthal Variation
msXKrSLX,116,resign,black,1662,1868,French Defense: Marshall Variation
5rFE06Ga,60,resign,black,1868,1662,Sicilian Defense: Old Sicilian
IZan8nG3,142,resign,black,1662,1868,French Defense: Advance |  Steinitz Variation
hzwFK4xU,84,outoftime,black,1868,1706,Ruy Lopez: Berlin Defense |  Improved Steinitz Defense
xF8GBOEc,29,resign,black,1868,1769,Russian Game: Cozio (Lasker) Attack
qeRNLEZa,81,outoftime,white,1579,1868,French Defense: Exchange Variation
dUqh4kfq,35,mate,white,1880,1868,French Defense: Wing Gambit
GOad1ROm,65,resign,black,1770,1868,Gruenfeld Defense: Three Knights Variation |  Burille Variation
5Q26Dpdo,62,resign,black,1701,1868,French Defense: Advance Variation #2
DMJlgOSX,12,resign,black,1805,1868,French Defense: Steinitz Attack
Q5qr0lul,46,resign,white,1868,1614,Ruy Lopez: Classical Variation |  Central Variation
WXq3dsd5,95,resign,white,1758,1868,French Defense: Knight Variation
DTs7W2yv,20,resign,black,1787,1074,Slav Defense #3
7y7fejV3,51,resign,white,1393,1787,Queen's Gambit Refused: Marshall Defense
IW8v2zDI,4,mate,black,1787,1393,Bird Opening
N0ZyRvtx,27,resign,white,1787,1296,French Defense: Normal Variation
xzBtdSN1,40,resign,black,1787,2188,Slav Defense: Exchange Variation |  Symmetrical Line
a5Lc7jtL,31,resign,black,1787,2188,Queen's Pawn Game: Chigorin Variation
pfetxTJL,40,resign,black,1787,1500,French Defense: Exchange Variation
g0MpW3Ex,16,draw,draw,1802,1787,Polish Opening
HIGbY7zh,42,mate,black,1828,1787,English Opening: Carls-Bremen System
REVvp41M,72,resign,black,1828,1674,Four Knights Game: Italian Variation
KNtf7tVE,39,resign,white,1502,1830,Sicilian Defense: Closed Variation
5zJd0phI,33,outoftime,white,1772,1583,Queen's Gambit Declined: Exchange Variation |  Positional Variation #2
keCmwER7,59,resign,white,1263,1803,Scandinavian Defense: Mieses-Kotroc Variation
R70Iac8H,45,resign,white,1390,1500,Queen's Pawn Game #2
f4KiOtsa,45,resign,white,1158,1294,Italian Game: Anti-Fried Liver Defense
7TcAqU9u,46,resign,white,1371,1158,Queen's Gambit Refused: Chigorin Defense #3
SyrxsGZg,37,resign,white,1452,1172,Scotch Game
MPgZROzZ,40,resign,black,1332,1105,King's Knight Opening: Normal Variation
7jlkeHMy,3,resign,white,1242,1134,King's Knight Opening
kK0wOwPH,3,resign,white,1242,1134,King's Knight Opening
eFcWtJ25,44,mate,black,1134,1500,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
Yg2kT6sJ,65,mate,white,1668,1134,Italian Game: Giuoco Pianissimo |  Canal Variation
hxjh2Bb6,16,resign,black,1143,1558,Pirc Defense #4
gAxWSXWg,47,resign,white,2305,1883,Scandinavian Defense: Modern Variation #2
SjtO7Sp3,32,resign,black,1883,2305,Indian Game
FOT06Of0,25,resign,white,2305,1883,Italian Game: Two Knights Defense |  Modern Bishop's Opening
8GOV8NfH,55,resign,black,1883,2305,Indian Game
B7DNDike,118,resign,black,2305,2085,Caro-Kann Defense: Two Knights Attack |  Mindeno Variation |  Exchange Line
02T5yk22,102,resign,black,2085,2305,Pirc Defense #2
OxQVFO8j,96,outoftime,black,1182,1062,Nimzowitsch Defense |  Declined Variation
MEvGCIPh,45,resign,white,1302,1278,Three Knights Opening
MzrRqSPO,105,resign,white,1104,1175,King's Pawn Game: King's Head Opening
PQKnP6ac,94,mate,black,1500,1172,King's Knight Opening: Konstantinopolsky
tP5qzKVY,42,mate,black,1500,1500,Yusupov-Rubinstein System
i2hVq0L7,15,mate,white,1500,1500,Ruy Lopez: Berlin Defense #2
TLucE71g,47,mate,white,1072,947,King's Pawn Game: Damiano Defense
ExYyvhzz,105,resign,white,1801,1816,Trompowsky Attack
kCfYzc1G,165,draw,draw,1578,1829,Ruy Lopez: Exchange Variation
ooMZVcnu,123,resign,white,1807,1587,Queen's Gambit Refused: Albin Countergambit |  Normal Line
3X1JmflS,73,mate,white,1779,1315,Horwitz Defense
iYARd91q,71,resign,white,1735,1622,Queen's Gambit Accepted: Old Variation
S9xfHjU6,70,resign,black,1772,1781,Scotch Game
O6pzeOYP,60,resign,black,1794,1712,King's Knight Opening: Normal Variation
584UFtfW,32,resign,black,1765,1784,Scotch Game
lX79PFe3,17,resign,white,1836,1830,Bird Opening: Dutch Variation
B5Cy8Aeg,46,mate,black,1558,1796,Ruy Lopez: Steinitz Defense
VwP3yC8T,67,resign,white,1746,1565,Philidor Defense #3
BKr9M5by,56,mate,black,1573,1653,Ruy Lopez: Steinitz Defense
sipCV6bn,41,resign,white,1500,1452,Sicilian Defense: Alapin Variation
NVD519PN,101,resign,white,1576,1578,English Opening: King's English Variation |  Two Knights Variation |  Smyslov System
654WDv8F,111,outoftime,white,1727,1582,Russian Game: Karklins-Martinovsky Variation
0eKALJti,127,outoftime,white,1670,1591,Four Knights Game: Italian Variation
COL82SOc,46,resign,white,1582,1523,Caro-Kann Defense: Accelerated Panov Attack
fZhuKQCc,88,outoftime,black,1592,1607,English Opening: Anglo-Scandinavian Defense
itEQezib,2,resign,black,1629,1580,King's Pawn Game
2gxIFX4A,89,outoftime,white,1593,1590,Russian Game: Urusov Gambit
4adqUa1j,60,outoftime,black,1600,1620,English Opening: Anglo-Indian Defense |  Hedgehog System
xhuM8E4C,45,resign,white,1590,1571,Semi-Slav Defense: Marshall Gambit
SPnlW0kv,49,mate,white,1586,1601,Englund Gambit Declined |  Reversed French
gQnBNUt9,58,resign,black,1612,1557,English Opening: Anglo-Indian Defense
lkI9wQBt,58,mate,black,1590,1601,Queen's Pawn Game: Krause Variation
3oYOa66y,12,resign,black,1612,1600,English Opening
xLqnIlm7,46,resign,black,1587,1592,Queen's Gambit Declined: Modern Variation |  Heral Variation
VrZ2Ahqm,52,outoftime,black,1602,1650,English Opening: Anglo-Scandinavian Defense |  Malvinas Variation
fyVFKjqJ,89,resign,white,1596,1422,English Opening: Symmetrical Variation |  Normal Variation
xRX5jbdg,35,mate,white,1585,1593,English Opening: Anglo-Indian Defense |  Hedgehog System
BvxZN0bj,65,outoftime,white,1573,1596,Center Game: Normal Variation
MNM33IdW,75,outoftime,white,1539,1609,Four Knights Game: Spanish Variation
MqOhP9JT,73,mate,white,1589,1621,Queen's Gambit Declined
sU0PS0Um,132,mate,black,1632,1618,English Opening
rtHn8YWk,48,resign,black,1624,1621,Russian Game: Millennium Attack
9oanjCLv,30,mate,black,1630,1678,English Opening: Caro-Kann Defensive System
tgrHrIij,104,mate,black,1638,1757,English Opening: King's English Variation |  Keres Defense
e5kmFJg4,75,outoftime,white,1661,1648,Queen's Pawn Game #2
oIxiCRze,74,mate,black,1668,1237,English Opening: Agincourt Defense
dhiViawN,80,resign,black,1517,1661,Russian Game: Cozio (Lasker) Attack
gxzn5ILf,93,mate,white,1661,1500,English Opening: Agincourt Defense
oYiejKXW,111,resign,white,1621,1673,Russian Game: Cozio (Lasker) Attack
gHqdbY0s,41,resign,white,1670,1642,English Opening: Great Snake Variation
u6ntA5Mh,52,resign,black,1532,1663,Queen's Gambit Declined: Traditional Variation
RDrXsTzA,118,outoftime,black,1638,1643,Russian Game: Cozio (Lasker) Attack
EVmXJUBy,42,resign,black,1684,1631,English Opening: Symmetrical Variation
ZMwACxoj,40,resign,white,1621,1616,English Opening: King's English Variation |  Reversed Closed Sicilian
9RI4ShpQ,24,mate,black,1413,1616,Russian Game: Paulsen Attack
1ThiZFTf,59,resign,white,1607,1558,English Opening: King's English Variation |  Reversed Sicilian
ezPxYgaR,72,resign,black,1594,1596,Vienna Game: Vienna Gambit
v6nJBrSq,60,resign,black,1588,1585,Queen's Pawn Game: Levitsky Attack
6XDlQZrr,129,mate,white,1576,1538,English Opening: Symmetrical Variation |  Fianchetto Variation
cDlt1aBp,100,mate,black,1508,1567,French Defense: Knight Variation
igbLsMGn,54,mate,black,1560,1556,French Defense: Advance Variation
KQktpFGZ,41,resign,white,1547,1493,English Opening: Carls-Bremen System
krLty8qs,34,resign,white,1537,1495,English Opening: Agincourt Defense
xd0IP5tx,29,mate,white,1594,1547,French Defense: Knight Variation
iGsoPNTe,34,resign,black,1394,1531,Petrov's Defense #3
ni8NABL7,73,outoftime,white,1522,1503,English Opening: King's English Variation |  Two Knights Variation |  Smyslov System
JQLpQTDO,71,mate,white,1816,1817,Four Knights Game: Scotch Variation Accepted
jY6sMCjC,82,mate,black,1831,1721,King's Indian Attack: Symmetrical Defense
ziibDMiw,50,resign,black,2043,1814,Barnes Defense
yhTvPoNi,35,mate,white,1802,1826,Zukertort Opening: Queen's Gambit Invitation
A7mg738l,61,resign,black,1615,1796,Nimzo-Larsen Attack: Indian Variation
LrsofoFD,28,resign,black,1804,1915,King's Indian Attack
pxuH7FQb,57,resign,white,2005,1809,Queen's Pawn
q4mMxUH0,52,resign,black,1817,1924,Zukertort Opening: Sicilian Invitation
rJFUwUaf,59,mate,white,1806,1808,Queen's Pawn Game: Symmetrical Variation
Nho4dlOK,76,resign,black,1826,2013,Gedult's Opening
bjSdNozI,8,resign,black,1391,1824,Hungarian Opening: Indian Defense
oq0d1ySj,94,resign,black,1839,1736,Zukertort Opening: Pirc Invitation
pSNfutBI,91,mate,white,1828,1802,Zukertort Opening: Queenside Fianchetto Variation
Ddz9LtBp,93,outoftime,white,2318,1830,Queen's Pawn
6pMreZVx,74,mate,black,1746,1815,Polish Opening: King's Indian Variation
gZnpsJAg,19,resign,white,1810,1564,Zukertort Opening: Pirc Invitation
wEjz0UoU,66,resign,black,1797,1799,Alekhine Defense: Mokele Mbembe
xO0cXQFO,34,mate,black,1435,1796,English Opening: Anglo-Indian Defense
K3GDLV5U,45,mate,white,1591,1655,Ruy Lopez: Open Variations
SHzqcUTw,65,resign,black,1879,1591,Dutch Defense: Classical Variation
dKSH9sg9,53,mate,white,1562,1650,King's Pawn Game: McConnell Defense
